player,team,agents,inferred_role,role_confidence,rounds,source_url,event_id,rating,acs,kd,kast,adr,kpr,apr,fkpr,fdpr,hs_pct,vct_region,event_name,event_stage,raw_role,team_role,flex_score,distinct_roles,role_scores,official_role_scores,agent_shares,role_explanation,player_key
Knight,BLG,"skye,tejo,sova",Initiator,1.0,259,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.05,184.6,1.0,73.0,126.4,0.66,0.29,0.05,0.05,27.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""skye"": 0.333, ""sova"": 0.333, ""tejo"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,Knight__BLG
Nicc,DRG,"skye,sova,fade",Initiator,1.0,581,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.04,187.5,0.97,76.0,121.9,0.65,0.43,0.04,0.05,31.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,Nicc__DRG
coconut,JDG,"fade,sova,tejo",Initiator,1.0,438,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.0,183.4,0.91,70.0,123.1,0.63,0.38,0.05,0.06,30.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""sova"": 0.333, ""tejo"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,coconut__JDG
nobody,EDG,"skye,sova,fade",Initiator,1.0,554,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.94,172.1,0.91,73.0,113.0,0.58,0.37,0.05,0.09,26.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,nobody__EDG
KovaQ,FPX,"fade,skye,tejo",Initiator,1.0,262,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.92,184.7,0.97,73.0,125.0,0.66,0.23,0.06,0.08,27.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""tejo"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,KovaQ__FPX
SiuFatBB,WOL,"fade,skye,sova",Initiator,1.0,253,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.86,152.6,0.78,69.0,103.5,0.53,0.3,0.03,0.07,32.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,SiuFatBB__WOL
sword9,TYL,"skye,fade,sova",Initiator,1.0,517,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.84,152.4,0.8,70.0,105.2,0.53,0.28,0.04,0.06,23.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,sword9__TYL
Viva,TE,"fade,skye,sova",Initiator,1.0,406,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.83,163.3,0.76,71.0,113.5,0.53,0.3,0.07,0.1,26.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 1.0, ""Sentinel"": 0.0}","{""fade"": 0.333, ""skye"": 0.333, ""sova"": 0.333}",Only one effective role is present: locked as Initiator. Per-agent rounds were unavailable; agent pool was weighted equally.,Viva__TE
GREEN,NOVA,"breach,viper,skye",Initiator,0.667,207,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.77,157.0,0.68,67.0,105.4,0.51,0.29,0.06,0.07,31.0,China,VCT 2026 China Stage 1,Stage 1,Initiator,Initiator,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.333}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.667, ""Sentinel"": 0.0}","{""breach"": 0.333, ""skye"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Initiator (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",GREEN__NOVA
vo0kashu,DRG,"omen,brimstone,cypher",Sentinel,0.333,581,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.25,220.2,1.26,74.0,148.0,0.81,0.23,0.08,0.06,30.0,China,VCT 2026 China Stage 1,Stage 1,Controller,Sentinel,0.35,2.0,"{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""brimstone"": 0.333, ""cypher"": 0.333, ""omen"": 0.333}","Dominant effective role is Controller (67%). Per-agent rounds were unavailable; agent pool was weighted equally. Team context assigned Sentinel to keep the mandatory macro roles covered (Duelist, Controller/Smoker, Initiator, Sentinel); previous role was Controller.",vo0kashu__DRG
CHICHOO,EDG,"cypher,viper,omen",Sentinel,0.667,554,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.19,210.0,1.27,77.0,138.3,0.77,0.3,0.07,0.07,30.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""cypher"": 0.333, ""omen"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",CHICHOO__EDG
AAAAY,FPX,"viper,killjoy,brimstone",Sentinel,0.667,262,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.16,228.4,1.26,76.0,147.6,0.84,0.2,0.09,0.05,36.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""brimstone"": 0.333, ""killjoy"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",AAAAY__FPX
happywei,XLG,"viper,veto,cypher",Sentinel,0.667,639,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.14,232.5,1.19,75.0,156.7,0.81,0.27,0.12,0.09,37.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.15,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""cypher"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",happywei__XLG
Coco,TEC,"viper,cypher,brimstone",Sentinel,0.667,425,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.07,207.0,1.0,73.0,135.8,0.71,0.4,0.08,0.08,30.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.667, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""brimstone"": 0.333, ""cypher"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.",Coco__TEC
yosemite,WOL,"killjoy,brimstone,cypher",Sentinel,0.667,253,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,1.01,202.3,1.01,69.0,130.9,0.73,0.17,0.07,0.08,31.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""brimstone"": 0.333, ""cypher"": 0.333, ""killjoy"": 0.333}",Dominant effective role is Sentinel (67%). Per-agent rounds were unavailable; agent pool was weighted equally.,yosemite__WOL
K1ra,AG,"cypher,viper,killjoy",Sentinel,1.0,523,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.97,204.6,0.97,70.0,132.1,0.69,0.21,0.12,0.1,23.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""cypher"": 0.333, ""killjoy"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",K1ra__AG
Scales,TYL,"viper,chamber,cypher",Sentinel,1.0,517,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.97,196.0,0.97,73.0,131.7,0.68,0.22,0.12,0.08,29.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""chamber"": 0.333, ""cypher"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Chamber treated as Sentinel unless the rest of the pool is exclusively Duelist. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",Scales__TYL
rushia,BLG,"viper,killjoy,cypher",Sentinel,1.0,259,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.96,201.8,0.94,74.0,139.5,0.68,0.3,0.09,0.07,21.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""cypher"": 0.333, ""killjoy"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",rushia__BLG
Abo,TE,"viper,killjoy,vyse",Sentinel,1.0,406,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.95,177.6,0.91,69.0,180.4,0.62,0.2,0.06,0.08,28.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""killjoy"": 0.333, ""viper"": 0.333, ""vyse"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",Abo__TE
Yuicaw,JDG,"killjoy,viper,cypher",Sentinel,1.0,438,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.89,189.5,0.86,67.0,123.0,0.65,0.24,0.13,0.14,30.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.0,1.0,"{""Controller"": 0.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 1.0}","{""Controller"": 0.333, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.667}","{""cypher"": 0.333, ""killjoy"": 0.333, ""viper"": 0.333}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Only one effective role is present: locked as Sentinel. Per-agent rounds were unavailable; agent pool was weighted equally.",Yuicaw__JDG
GuanG,NOVA,"neon,jett,killjoy",Sentinel,0.667,207,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.86,166.2,0.84,65.0,110.2,0.61,0.1,0.1,0.09,29.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.35,2.0,"{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""Controller"": 0.0, ""Duelist"": 0.667, ""Initiator"": 0.0, ""Sentinel"": 0.333}","{""jett"": 0.333, ""killjoy"": 0.333, ""neon"": 0.333}",Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.,GuanG__NOVA
Youze,AG,"neon,viper",Sentinel,0.5,293,https://www.vlr.gg/event/stats/2864/vct-2026-china-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2864,0.76,174.7,0.76,62.0,109.7,0.59,0.22,0.12,0.18,21.0,China,VCT 2026 China Stage 1,Stage 1,Sentinel,Sentinel,0.45,2.0,"{""Controller"": 0.0, ""Duelist"": 0.5, ""Initiator"": 0.0, ""Sentinel"": 0.5}","{""Controller"": 0.5, ""Duelist"": 0.5, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""neon"": 0.5, ""viper"": 0.5}","Viper treated as Sentinel-side zone-control, not as Controller, for competitive-role inference. Duelist + Sentinel-only pool: assigned Sentinel because that utility role is structurally rarer than Duelist. Per-agent rounds were unavailable; agent pool was weighted equally.",Youze__AG
Ruxic,NAVI,"astra,omen,brimstone",Controller,1.0,281,https://www.vlr.gg/event/stats/2863/vct-2026-emea-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2863,1.2,228.8,1.23,75.0,148.0,0.81,0.38,0.09,0.06,25.0,EMEA,VCT 2026 EMEA Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,Ruxic__NAVI
Boo,TH,"brimstone,astra,omen",Controller,1.0,682,https://www.vlr.gg/event/stats/2863/vct-2026-emea-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2863,1.05,173.1,0.99,75.0,111.1,0.6,0.45,0.06,0.06,33.0,EMEA,VCT 2026 EMEA Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,Boo__TH
audaz,EF,"astra,omen,brimstone",Controller,1.0,503,https://www.vlr.gg/event/stats/2863/vct-2026-emea-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2863,1.02,179.6,0.97,76.0,117.6,0.64,0.39,0.06,0.05,35.0,EMEA,VCT 2026 EMEA Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,audaz__EF
sociablEE,FUT,"astra,omen,brimstone",Controller,1.0,497,https://www.vlr.gg/event/stats/2863/vct-2026-emea-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2863,1.01,190.9,0.94,71.0,124.0,0.65,0.46,0.07,0.09,26.0,EMEA,VCT 2026 EMEA Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,sociablEE__FUT
dos9,KC,"omen,astra,neon",Controller,0.667,273,https://www.vlr.gg/event/stats/2863/vct-2026-emea-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2863,1.01,190.5,1.02,69.0,117.0,0.68,0.3,0.07,0.08,25.0,EMEA,VCT 2026 EMEA Stage 1,Stage 1,Flex,Controller,0.35,2.0,"{""Controller"": 0.667, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 0.667, ""Duelist"": 0.333, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""neon"": 0.333, ""omen"": 0.333}","Mixed Duelist + utility pool: kept as Flex by default instead of true Duelist. Per-agent rounds were unavailable; agent pool was weighted equally. Team context assigned Controller to keep the mandatory macro roles covered (Duelist, Controller/Smoker, Initiator, Sentinel); previous role was Flex.",dos9__KC
PROFEK,VIT,"astra,omen,harbor",Controller,1.0,534,https://www.vlr.gg/event/stats/2863/vct-2026-emea-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2863,1.01,181.0,0.98,73.0,122.9,0.63,0.36,0.09,0.05,23.0,EMEA,VCT 2026 EMEA Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""harbor"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,PROFEK__VIT
GLYPH,M8,"astra,omen,brimstone",Controller,1.0,351,https://www.vlr.gg/event/stats/2863/vct-2026-emea-stage-1?timespan=all&min_rounds=0&maps=all&agents=all,2863,1.0,184.3,0.92,76.0,117.0,0.64,0.44,0.06,0.05,24.0,EMEA,VCT 2026 EMEA Stage 1,Stage 1,Controller,Controller,0.0,1.0,"{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""Controller"": 1.0, ""Duelist"": 0.0, ""Initiator"": 0.0, ""Sentinel"": 0.0}","{""astra"": 0.333, ""brimstone"": 0.333, ""omen"": 0.333}",Only one effective role is present: locked as Controller. Per-agent rounds were unavailable; agent pool was weighted equally.,GLYPH__M8
